P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,P_PERIOD,P_FLUX,P_TEMP_EQUIL,S_MASS,S_RADIUS,S_TEMPERATURE,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,P_HABITABLE
12.38705,689.68677,0.02712,1.7474875,826.92329,1362.1022,0.87,0.92,5311,0.60335026,0.59881415,1.431113,0
14.573,1039.2976,0.03744,2.686502,1065.375,1455.5279,0.97,1.24,5738,1.4933933,0.9193051,2.1681875,0
8.71017,425.25387,0.1308,16.254611,72.701621,743.81069,1.13,1.09,5846,1.2433027,0.83336868,1.9599245,0
14.89809,629.14053,0.0174,0.83784,3027.9075,1889.864,1.04,1.02,5600,0.91672927,0.72617251,1.7194238,0
13.09328,427.47866,0.023,1.354133,1024.0661,1441.2088,0.88,0.9,5227,0.54173097,0.56996398,1.366218,0
10.68313,870.84873,0.05025,4.7228124,90.182964,784.18126,0.76,0.69,4803,0.22700592,0.37653951,0.91780501,0
20.8506,467.20716,0.03397,2.1605156,1256.0645,1512.982,1.12,1.2,5780,1.44,0.90045033,2.1213204,0
15.63795,718.29129,0.0238,1.3484978,2792.5127,1852.0116,1.07,1.12,6125,1.5817909,0.92414566,2.1594874,0
14.1246,194.82857,0.05163,4.2986432,448.77435,1165.7245,0.99,1.11,5715,1.1776047,0.81746448,1.9292139,0
19.6175,206.5882,0.04735,3.3023881,2330.1925,1749.7516,1.3,2.04,6071,5.065122,1.6591731,3.8814886,0
16.815,168.44884,0.0611,4.637038,1533.6832,1479.3954,1.42,1.74,6438,4.6600549,1.5566465,3.6167606,0
13.38474,213.58042,0.04131,3.1810781,414.59034,1140.6918,0.93,0.92,5498,0.69292023,0.63507157,1.5084099,0
14.02371,207.54169,0.05475,4.6058749,358.18704,1103.1074,1.03,1.07,5670,1.0602016,0.77772237,1.8377413,0
15.48101,340.39379,0.0485,3.547851,1214.59,1504.0156,1.21,1.4,6351,2.8570193,1.2251515,2.8506435,0
13.17175,224.38657,0.04354,3.1743516,665.51363,1291.7568,1.09,1.06,5943,1.2558082,0.83262774,1.9535203,0
18.3844,279.68864,0.0478,3.37796,1889.1148,1662.2025,1.27,1.87,6050,4.1975256,1.5123428,3.539611,0
14.00129,292.40176,0.04024,2.8126548,801.1675,1294.3231,1.1,1.1,5700,1.1443884,0.80657326,1.9043044,0
13.7883,378.85098,0.03727,2.5495551,690.43562,1304.377,1.06,1.02,5659,0.95597771,0.73898708,1.746759,0
16.0303,299.07615,0.03166,2.1061607,723.42876,1318.3761,0.95,0.98,5380,0.72089149,0.65207966,1.5547526,0
16.41144,388.38582,0.03199,1.8209993,2962.396,1845.4866,1.32,1.43,6300,2.8861767,1.2351546,2.8764915,0
12.92513,110.68129,0.0523,4.175186,496.75072,1202.7615,1.1,1.1,5950,1.3587573,0.86571493,2.0308131,0
17.5997,200.23164,0.06007,4.5776348,1264.3565,1497.0899,1.38,1.62,6572,4.3864067,1.4985748,3.4749053,0
11.4342,420.48645,0.0362,2.516729,503.98078,1207.076,1,0.93,5403,0.66038076,0.62331559,1.4850329,0
17.7118,505.34652,0.04997,3.2642736,3359.3539,1902.9853,1.56,2.26,6460,7.969583,2.0330678,4.722063,0
14.9093,3082.9316,0.0583,4.193649,1419.1572,1519.1686,1.5,1.71,6424,4.461727,1.5244174,3.5426694,0
15.694,597.51665,0.03689,2.292102,1997.9386,1686.252,1.27,1.48,6060,2.6466869,1.2001615,2.8083419,0
13.2278,82.953109,0.04944,4.3888497,165.05932,908.00119,0.84,0.81,5099,0.39737334,0.49136859,1.1834361,0
11.96107,177.98368,0.03649,2.7439004,337.15586,1075.3384,0.86,0.85,5080,0.4311033,0.51228225,1.2347047,0
14.41606,222.4796,0.05511,4.1876244,902.59232,1381.0494,1.27,1.31,6450,2.6611545,1.1755025,2.7306823,0
10.12263,54.984245,0.05367,4.7423729,247.11081,943.45879,0.92,0.85,5495,0.59019739,0.58621124,1.3924893,0
10.22352,75.325237,0.0542,4.763387,182.73471,936.63584,0.94,0.87,5304,0.53671189,0.56499216,1.3506098,0
12.6673,123.95292,0.05046,3.8297015,663.38433,1221.7136,1.17,1.12,5990,1.4468782,0.89116974,2.0885787,0
15.8061,244.09191,0.04639,3.3488702,1005.2829,1404.1449,1.19,1.44,5758,2.0422094,1.0737482,2.5310709,0
15.49222,711.93473,0.02498,1.3666544,2130.7651,1710.8826,1.11,1.05,6010,1.2887395,0.84003394,1.9678379,0
15.0214,189.10766,0.04753,3.8537768,515.84971,1188.4219,0.96,1.1,5644,1.1000743,0.79342973,1.8762557,0
11.96107,241.54928,0.03763,2.5441828,1174.7677,1487.0699,1.1,1.32,5702,1.6502334,0.968452,2.2863695,0
14.02371,292.71959,0.05412,4.2042001,584.87184,1250.8878,1.2,1.13,6214,1.7058095,0.95450998,2.2264731,0
18.92248,191.33246,0.06043,4.324799,2167.4815,1738.2185,1.57,2.2,6536,7.9137474,2.0170185,4.6794609,0
12.76819,1000.2047,0.03493,2.350621,659.65816,1290.954,1.03,0.96,5587,0.80453659,0.6808035,1.6126237,0
12.27495,327.36284,0.05798,4.2180896,1465.2402,1567.8192,1.46,1.43,7175,4.8556608,1.5295924,3.525575,0
12.62246,256.16937,0.06112,5.416081,270.37393,1029.8439,1.04,1.04,5670,1.0015844,0.75591707,1.7862158,0
12.310061,4036.4156,2.504,1422,0.16029501,160.99496,1.04,1.04,5670,1.0015844,0.75591707,1.7862158,0
11.18758,101.38713,0.03623,3.3252725,42.652096,651.07348,0.57,0.57,3724,0.055985692,0.19291501,0.49506664,0
12.92513,210.40214,0.04708,3.560829,918.81835,1392.9479,1.1,1.46,5688,1.9990917,1.0668005,2.5195434,0
13.39595,1080.6152,0.07908,7.817953,374.01011,1118.5979,1.08,1.66,5542,2.3290076,1.1613644,2.7546831,0
11.82655,56.891213,0.04163,3.2768837,403.04213,1121.9262,0.9,0.93,5416,0.66675943,0.62586416,1.4904657,0
13.53047,305.11488,0.04026,3.0566527,640.42796,1277.1574,0.93,1.07,5627,1.0284042,0.76791632,1.81682,0
18.82159,305.11488,0.06562,4.908897,1729.081,1635.7763,1.56,2.11,6554,7.3600253,1.9431663,4.5069653,0
16.82621,260.93679,0.04497,3.105161,1182.5794,1492.9283,1.26,1.31,6277,2.3869304,1.1248145,2.6206176,0
15.81731,1694.0233,0.04714,3.1414391,2636.5871,1824.1952,1.41,1.84,6626,5.8469586,1.7248983,3.9967858,0
18.88885,460.8506,0.03032,1.6091788,3826.993,2002.6007,1.44,1.44,6594,3.5124439,1.3393255,3.1046978,0
13.81072,409.99812,0.05071,3.5862202,1524.4458,1591.5391,1.35,1.75,6147,3.9175775,1.452421,3.3923953,0
10.59345,183.38676,0.03211,2.2252577,548.22674,1163.9624,0.89,0.88,5137,0.48316143,0.54078266,1.3005739,0
6.31123,38.13936,0.04012,3.185315,228.85769,985.49338,0.85,0.81,4985,0.36301062,0.4722574,1.1424878,0
15.51464,4099.9812,0.03632,1.8882378,9650.6704,2509.6267,1.78,1.88,7930,12.522675,2.4538768,5.655089,0
9.78633,43.860264,0.04667,3.583893,548.5952,1198.6485,1.06,1.09,5679,1.1072077,0.79435264,1.8765591,0
13.85556,124.54582,0.0312,1.915291,2201.2559,1745.0687,1.1,1.56,5599,2.1427905,1.1102851,2.6289995,0
13.48116,511.70308,0.68,157.57001,112.67394,828.77937,2.28,10.06,4891,51.888995,5.6708226,13.771461,0
13.748735,327.36284,1.03,383.70001,0.91762263,243.01291,0.83,1.04,5533,0.90823452,0.72561717,1.7215947,0
3.6975355,13.221645,0.06412,5.75969,328.66366,1083.6721,1.06,1.11,5911,1.3476541,0.8642205,2.0292026,0
3.4946933,12.013899,0.12859,16.357,82.209661,764.65925,1.06,1.11,5911,1.3476541,0.8642205,2.0292026,0
5.4548168,25.585154,0.2699,49.748,18.524147,528.28395,1.06,1.11,5911,1.3476541,0.8642205,2.0292026,0
5.116168,22.947182,0.4929,122.744,5.5867316,390.63779,1.06,1.11,5911,1.3476541,0.8642205,2.0292026,0
5.1577873,23.26501,1.427,604.67,0.68595413,228.7781,1.06,1.11,5911,1.3476541,0.8642205,2.0292026,0
9.5033808,65.663265,3.381,2205,0.11842864,149.20087,1.06,1.11,5911,1.3476541,0.8642205,2.0292026,0
10.632932,79.457001,0.3,70.46,5.0430132,380.91411,0.57,0.86,5108,0.45111691,0.52330741,1.2599268,0
8.47229,54.03076,0.15,20.8133,62.057809,713.12266,1.06,1.23,5655,1.3862109,0.89008246,2.1041475,0
14.229711,130.30948,0.05,4.11377,190.28632,946.23019,0.76,0.82,5301,0.47571579,0.53200534,1.2718878,0
12.832273,1570.0703,0.51,127.58,192.62309,948.67658,1.45,10.3,4790,50.0386,5.5935312,13.641659,0
12.552009,2593.4765,1.81,778.09998,13.673922,485.80098,3.21,9.82,4745,43.798223,5.2430407,12.811711,0
13.515325,483.09856,3.118395,1123,4.6056704,370.12104,3.21,9.82,4745,43.798223,5.2430407,12.811711,0
13.791378,305.11488,0.0807,6.4947,1760.0398,1649.7342,1.66,4.55,4985,11.454393,2.6528039,6.4176786,0
5.8252587,28.60452,0.25,47.84,8.4335648,434.1579,0.8,0.88,5250,0.5270978,0.56153064,1.3448923,0
14.059257,197.05336,0.0498,4.5557,122.4233,846.26575,0.79,0.73,5017,0.30248983,0.43043802,1.039995,0
8.1750994,50.85248,0.26,55.806,4.311793,367.12113,0.62,0.74,4937,0.2914772,0.4241287,1.0280436,0
13.528384,472.61024,2.01,1032.3,0.50545133,214.10921,1.01,1.97,4912,2.0242052,1.1189782,2.7150605,0
12.542617,2637.9724,0.95,199.505,68.23448,731.1122,2.3,11,4877,61.331705,6.1691367,14.99031,0
12.64257,2202.5481,2.61,1531,0.2159714,165.518,1.01,1.1,5874,1.2906539,0.84764998,1.9921075,0
12.433139,3219.5977,3.34,1888,0.53261341,216.23194,1.39,2.66,5509,5.839061,1.8423796,4.3744763,0
2.44378,12.598702,0.0907,9.55237,296.23638,1055.2312,1.09,1.3,6327,2.426424,1.13068,2.6319252,0
4.34948,15.198535,0.1536,21.05704,105.42826,808.83506,1.09,1.3,6327,2.426424,1.13068,2.6319252,0
13.804159,298.75832,2.015,989.2,0.40370897,202.21444,1.11,1.1,6218,1.6206039,0.93014004,2.169461,0
12.462001,3054.3271,4.59,3630,0.11247406,137.2788,0.97,1.62,5362,1.9436851,1.0717915,2.5570189,0
12.68839,2028.6961,2.14,1075.69,0.61986119,225.59453,1.13,1.79,5600,2.8232336,1.2743616,3.0174201,0
13.028326,1112.398,2,1129,0.18264578,133.78227,0.84,0.79,5122,0.38485854,0.48301095,1.1622908,0
13.243024,767.2368,1.32,437.7,9.5974139,448.3323,1.59,5.74,4878,16.71397,3.2203436,7.8247482,0
13.555855,451.31576,1.04,394.48123,0.90584486,247.7549,1.1,1.05,5600,0.97144754,0.74753052,1.769995,0
13.772717,314.64972,2.659,1624,0.14149943,154.54892,1.1,1.05,5600,0.97144754,0.74753052,1.769995,0
13.858291,273.33208,0.33,68.27,11.066717,463.41472,1.2,1.07,5844,1.1964568,0.81761684,1.922977,0
11.126015,85.813561,0.0615,5.239891,405.64258,1143.3542,1.13,1.22,5824,1.5342417,0.92698667,2.1813239,0
12.383705,3524.7126,2.14,835.477,37.616286,603.66695,2.17,20.9,4445,152.78062,9.9031271,24.52964,0
12.625974,2269.2919,1.97,1143,0.17617425,163.80114,0.84,0.9,5512,0.66990081,0.6239333,1.4813048,0
12.897801,1398.4432,2.5,1056.4,5.4467972,384.15952,1.94,8.03,4884,32.871715,4.5149879,10.967724,0
12.883796,1433.4043,1.82,825.9,1.0517152,257.95628,1.18,1.45,6557,3.4821332,1.3363446,3.0993762,0
13.150703,899.45325,0.92,324,5.0179683,364.98008,1.4,1.5,6576.6,3.7711767,1.3891486,3.2209615,0
13.180399,114.41808,1.24,663.2,0.065525996,128.42185,0.58,0.53,4462,0.099760507,0.25291167,0.62595358,0
13.810658,295.58004,2.44,1818,0.017101861,91.430725,0.58,0.53,4462,0.099760507,0.25291167,0.62595358,0
12.695699,2002.3164,1.6,610.2,70.241139,726.41804,1.49,25.11,4181,172.62462,10.610105,26.615961,0
13.687489,362.32392,1.73,937.70001,0.097178653,140.80904,0.6,0.76,4836,0.28304859,0.41985663,1.0219581,0
13.115594,113.4646,5.34,4000,0.16390027,155.22609,1.27,2.14,5641,4.1547088,1.5422136,3.6472519,0
13.883649,262.2081,2.067,1121.79,0.53020358,217.14308,0.94,1.47,5844,2.2582091,1.123268,2.6418469,0
12.403738,3397.5814,0.36,83.9151,12.559669,468.79299,0.8,1.2,5869,1.5307617,0.92341556,2.1704392,0
12.844995,1535.1093,2.9,1622.1,0.27273925,179.03332,1.24,1.34,6030,2.127,1.0778732,2.5238592,0
14.188786,129.67383,0.774,223.41,3.6185,348.89525,1.24,1.34,6030,2.127,1.0778732,2.5238592,0
13.564318,444.9592,1.65,670,4.2439102,365.66758,0.83,4.89,4819,11.554045,2.6844739,6.5388825,0
13.622607,403.64156,1.7229545,907,3.894935,357.80984,0.83,4.89,4819,11.554045,2.6844739,6.5388825,0
13.375275,612.13673,3.787,2621.75,0.078182554,134.08926,1.05,1.07,5732,1.1073398,0.79189726,1.8680014,0
12.758665,1789.3717,1.09,433.70001,112.46708,823.97839,0.72,20.58,4312,131.18809,9.2153995,22.970797,0
13.158943,886.74013,0.07,6.1335,965.0341,1393.5339,1.84,2.06,5864,4.4957167,1.5829768,3.7211689,0
2.63435,24.501361,0.13,16.9841,67.718077,730.61854,1,1.09,5725,1.1435196,0.80506657,1.899431,0
12.674831,2078.5951,1.93,711,16.302052,495.67653,1.91,10.09,4970,55.654019,5.8516049,14.164753,0
12.885055,1430.226,4.3,2082,3.0725128,304.38148,2.39,9.12,4892,42.679971,5.1428147,12.488689,0
13.51925,479.92028,0.33,63.33,12.434508,478.33123,1.62,1.07,6027,1.3535084,0.85999115,2.0138193,0
2.4020004,6.3565601,0.08,9.6737,37.122212,628.85913,0.29,0.74,4691,0.23758216,0.38700589,0.94791223,0
13.098082,985.26681,1.372,557.04,0.68604546,222.15331,1.11,1.05,5841,1.1497835,0.80165628,1.8855829,0
4.3585296,17.48054,0.0524,4.15514,419.25234,1152.3066,1.11,1.05,5841,1.1497835,0.80165628,1.8855829,0
12.615191,2313.7879,4.06,2835,0.07023723,130.81624,1.11,1.05,5841,1.1497835,0.80165628,1.8855829,0
13.364981,622.94289,0.54,133.60001,204.07882,962.64026,0.67,11.02,4835,59.461759,6.0856699,14.813537,0
10.303699,75.325237,1.837,960.41,0.25780358,181.49612,0.9,0.98,5638,0.86944294,0.70562101,1.6689007,0
13.239175,772.32205,0.84,262.70862,2.0073031,294.61279,1.2,1.2,5645,1.3101075,0.86581541,2.0473699,0
13.411231,575.90434,2.8145,1708,0.16546769,162.45943,1.2,1.2,5645,1.3101075,0.86581541,2.0473699,0
14.229711,130.30948,2.37,1244,0.29288772,181.15305,1.26,1.32,5568,1.5004911,0.9307773,2.2059978,0
13.837399,282.86692,0.87,298.2,0.58789859,207.69487,0.65,0.85,4875,0.36561582,0.47635777,1.1575922,0
13.68223,365.5022,0.0925,10.70871,63.740231,719.7469,0.92,0.85,5387,0.54514797,0.56683206,1.3511806,0
13.415153,572.09041,2.01,896,2.4514848,316.80851,1.34,4.44,4846,9.7406564,2.4619201,5.9899492,0
12.090441,6076.8714,3.17,1951,0.16311557,147.24621,1.19,1.08,5892,1.2594679,0.83643183,1.964867,0
13.060361,1052.0107,4.1,2613,0.3810089,186.73702,1.35,2.39,5671,5.2932577,1.7376655,4.1059495,0
12.39063,3480.2166,1.25,471.60001,266.94382,1015.3653,2.24,38.41,4175,401.60876,16.185964,40.615206,0
12.784189,1709.9147,1.98,974,0.48804095,208.13764,1.03,1.34,5783,1.7993308,1.0063653,2.370651,0
13.527184,473.56372,2.62,1544,0.21623449,172.12817,1.08,1.09,6073,1.447954,0.88699484,2.0749563,0
13.48116,511.70308,0.81,258.17999,2.2608769,309.24811,1.1,1.22,5736,1.4435934,0.90395531,2.1321013,0
13.887363,260.61896,5.8,5000,0.043225353,115.85099,1.1,1.22,5736,1.4435934,0.90395531,2.1321013,0
13.313413,680.15193,1.29,464.29999,4.9222221,374.93516,1.48,3.78,4989,7.9309692,2.2069872,5.3383031,0
11.912724,8508.2556,12.4,14763.405,0.008411024,75.413445,1.14,1.07,5868,1.2162326,0.82314824,1.9348146,0
9.3233728,63.565601,0.89,330,0.67650172,225.18037,0.68,0.88,5181,0.49992903,0.54884747,1.3178101,0
13.854756,274.92122,0.154,19.382,161.31557,907.88617,1.29,1.67,6255,3.8249948,1.4257814,3.323167,0
12.810983,1630.4577,2.03,931,0.93495008,249.84015,1.29,1.67,6255,3.8249948,1.4257814,3.323167,0
13.297224,699.22161,5.15,4218,0.062552611,127.40125,1.3,1.25,5867,1.6587198,0.96135236,2.2597207,0
12.453511,3102.0013,2.36,1125.7,10.379234,456.42399,1.35,11.47,4700,57.518416,6.0194546,14.737895,0
11.50146,131.89862,0.1097,11.53533,391.29881,1119.4376,1.32,2.34,5521,4.5581787,1.6266877,3.8609021,0
12.576953,2479.0584,3.4,1455,7.5705918,397.5608,2.4,12.4,4815,74.048656,6.797136,16.559379,0
12.457456,3079.7533,1.5,653.21997,0.54991735,212.05315,1.09,1.03,5870,1.1285362,0.79282038,1.8634356,0
13.632125,397.285,1.02,349.7,2.8722403,329.85079,1.23,1.47,6245,2.9447816,1.2517757,2.9181464,0
12.792619,1684.4884,6.8,6005,0.065137192,127.62694,1.23,1.47,6245,2.9447816,1.2517757,2.9181464,0
12.892667,1411.1563,2.93,1928,0.11495902,139.66926,0.9,1.04,5421,0.83689882,0.70098771,1.6690949,0
13.103687,975.73197,2.78,1299,1.4585707,279.97985,3.5,4.63,4922,11.272418,2.6393932,6.4015313,0
13.459474,530.77276,1.06,386.29999,1.2398203,255.01876,1.07,1.04,5940,1.2064272,0.81624242,1.9152135,0
13.023109,1122.5685,1.988,1039.15,0.18000601,164.72268,0.97,0.92,5507,0.69746851,0.63682439,1.5121463,0
12.72112,1913.3246,0.45,103.95,6.7117492,402.43042,1.2,1.05,6014,1.2921738,0.84094711,1.969799,0
13.289303,708.75645,0.76,176.3,89.339957,781.47658,1.23,10.52,4769,51.289612,5.6680592,13.835897,0
13.697615,356.28519,1.7,676.6,4.7137154,373.68807,1.43,5.01,4946,13.458001,2.8807422,6.9800642,0
12.809885,1633.6359,0.522,116.596,22.418553,549.84817,1.38,2.29,5972,5.9763883,1.8131795,4.2512031,0
13.271242,731.00441,1.36,491.54,3.320191,340.4306,1.38,2.29,5972,5.9763883,1.8131795,4.2512031,0
13.865424,270.1538,2.45,1027,0.40509002,191.85644,1.22,1.21,6308,2.0769504,1.0472834,2.4386185,0
13.641803,390.92844,0.993,328.55,2.667974,301.56646,1.21,1.34,6032,2.1298233,1.0784567,2.5251128,0
12.807696,1639.9925,6.15,5062,0.056756167,123.98448,1.21,1.34,6032,2.1298233,1.0784567,2.5251128,0
11.792663,10710.804,0.974,339.331,2.1648043,299.77051,1.07,1.48,5572,1.8917185,1.0448559,2.4760718,0
13.60862,413.1764,1.04,331.5,7.9720902,426.02046,1.64,3.86,5025,8.5115278,2.2823983,5.512836,0
8.2954,120.77464,0.044475466,2.87589,1312.6793,1533.5028,1.42,1.41,6179,2.5965677,1.1801519,2.7546878,0
13.594966,422.71124,0.053,4.07182,777.9053,1345.4076,1.2,1.44,5856,2.1848313,1.104065,2.5958935,0
13.167307,874.02701,1.262,428.5,7.3515704,419.43208,1.46,4.67,4947,11.702807,2.6862038,6.5084319,0
13.175798,861.31389,6.7,5894,0.025108606,98.526717,1.17,0.96,5961,1.0425757,0.75782083,1.7772525,0
13.186381,845.74032,4.187,2918.92,0.09383291,132.68595,1.15,1.13,5907,1.3928791,0.8788155,2.0636727,0
13.392966,594.02054,1.66,686.5,5.4901216,389.86121,1.3,5.14,5027,15.116471,3.0413814,7.345483,0
1.63666,7.5102757,0.0522,4.75615,168.45584,916.44114,0.9,0.86,5125,0.45715242,0.52634577,1.2664257,0
2.38773,8.1109706,0.1268,17.1784,28.468597,588.21028,0.9,0.86,5125,0.45715242,0.52634577,1.2664257,0
13.126696,937.59261,1.28,499.39999,1.3400006,267.92473,1.25,1.28,6124,2.0646637,1.055886,2.4673813,0
13.887363,260.61896,4.21,3341.5588,0.032675636,108.28556,0.71,0.85,5468,0.57868273,0.58135753,1.3821434,0
12.785235,1706.7364,0.6,163.94,5.9531117,365.81166,1.18,1.32,5743,1.6982115,0.98002809,2.3110885,0
13.234401,778.67861,1.29,408.60001,3.1298825,324.35395,1.96,2.3,5589,4.6246701,1.6320693,3.8656623,0
13.204329,819.99625,5.36,3452,0.16126285,161.33733,1.96,2.3,5589,4.6246701,1.6320693,3.8656623,0
13.199843,826.35281,2,818.8,3.4327253,346.67641,1.69,5.03,4960,13.719912,2.90674,7.039068,0
13.772717,314.64972,0.63,194.3,5.3041201,384.51711,1.15,1.38,5905,2.074562,1.0726475,2.5189602,0
13.887363,260.61896,1.02,391.9,2.0200283,302.25728,1.15,1.38,5905,2.074562,1.0726475,2.5189602,0
12.446816,3140.1407,0.49,131.05,4.2285224,322.48872,0.95,0.95,5453,0.71495358,0.64674166,1.5383308,0
12.523037,2733.3208,4.9999146,4191,0.029394121,104.41517,0.95,0.95,5453,0.71495358,0.64674166,1.5383308,0
13.950232,235.19272,1.88,842.2,1.4691336,277.89839,1.25,2.16,5900,5.0652886,1.6765941,3.9377241,0
1.863713,4.131764,0.05,4.6455,102.79703,811.22263,0.77,0.72,4850,0.25699259,0.39981912,0.97261233,0
12.40476,3391.2248,1.12,359.51001,6.7328274,329.64425,1.38,1.9,6090,4.4490268,1.5531936,3.6320781,0
13.511426,486.27684,1.5,521,4.7005882,369.04404,1.3,4.5,4860,10.121823,2.5080746,6.0986632,0
12.257389,4449.592,2.1,820.2,142.11435,876.83581,1.8,50.3,4069,621.4059,20.187031,50.920237,0
13.692797,359.14564,0.11,12.62,130.58198,861.1586,1.12,1.12,6123,1.5797259,0.92365485,2.15843,0
13.383276,603.87321,0.8,248.4,2.4752932,319.2217,1.12,1.12,6123,1.5797259,0.92365485,2.15843,0
13.292458,704.94251,2.32,1184.1,0.70852245,233.7149,1.19,2.13,5534,3.8124528,1.4865713,3.526921,0
13.927453,244.09191,1.032,351,3.6418676,349.68647,1.19,2.13,5534,3.8124528,1.4865713,3.526921,0
13.808049,296.85135,1.492,577.2,2.8738533,331.1489,1.33,3.49,4915,6.3684477,1.9845024,4.8145534,0
13.009015,1150.5374,3.584,2149,0.49823742,213.64984,1.33,3.49,4915,6.3684477,1.9845024,4.8145534,0
10.881423,82.635281,0.36,75.523,17.179335,512.46883,1.11,1.48,5757,2.1557431,1.1032574,2.6007009,0
12.814289,1620.9228,2.12,990,0.94336344,231.5749,1.63,1.72,5981,3.3918821,1.3652221,3.2002489,0
12.449039,3127.4275,0.08,8.4282,40.816123,634.22984,0.42,0.75,4723,0.25077426,0.39709078,0.97124765,0
13.915135,249.05002,0.362,75.2203,29.47553,514.82801,1.12,1.76,5522,2.5804746,1.2238645,2.9047213,0
13.296959,699.53943,2.39,1272,0.45320845,208.78381,1.12,1.76,5522,2.5804746,1.2238645,2.9047213,0
14.268747,140.79781,0.87,280.17,1.769507,290.65725,1.12,1.11,5859,1.3008541,0.85176742,2.0025364,0
12.069198,98.526681,2.1,1155,0.15939735,160.90197,0.76,0.97,5372,0.70206307,0.64379248,1.5354056,0
3.644393,12.900639,0.3351,75.765,6.4091444,401.62499,0.76,0.97,5372,0.70206307,0.64379248,1.5354056,0
13.13857,918.52293,1.13,434.5,0.56022503,218.73685,1.02,0.95,5426,0.70089831,0.64132725,1.5267897,0
12.684295,2043.6341,0.94,270,7.7445538,387.94678,1.5,1.93,6317,5.3143086,1.674326,3.8980759,0
13.448934,540.3076,1.32,420.77,6.2410135,402.0791,1.5,4.5,4943,10.831189,2.5847152,6.2635508,0
12.587052,2434.2447,0.2931,58.11247,25.471133,539.02688,0.99,1.51,5491,1.8571557,1.040109,2.4709919,0
12.147086,5464.4169,2.8373,1749.83,0.23602392,176.06693,0.99,1.51,5491,1.8571557,1.040109,2.4709919,0
11.126015,85.813561,0.07,6.404,210.38262,968.07052,1.07,1.09,5570,1.024619,0.7690593,1.8226064,0
12.511002,2793.7081,1.36,533,108.26041,747.3735,1.86,21.66,4374,153.85821,9.960944,24.755706,0
14.020635,209.76648,2.24,1145,0.32175529,191.44144,1.1,1.24,5842,1.6046423,0.94698478,2.2273546,0
12.433139,3219.5977,1.31,359.89999,34.218398,612.81199,6.73,13.58,4326,57.867437,6.1178849,15.239523,0
13.195394,832.70937,1.32,550,4.0186741,333.76903,1.53,2.47,5671,5.6535488,1.79583,4.2433872,0
13.173663,864.49217,2.57,1532,0.124649,149.7965,0.96,1.01,5440,0.8004367,0.68481603,1.6295789,0
12.331,1115.5763,0.16815129,21.21663,138.18782,781.70083,1.41,1.55,6040,2.8648362,1.2501688,2.9266424,0
13.177942,858.13561,1.16,323.6,59.69399,702.21122,2,13.5,4683,78.533113,7.0384306,17.245662,0
12.499848,2850.9172,2.4,1290,0.57066162,207.92203,1.37,1.75,5635,2.7665621,1.2589192,2.9777942,0
14.081624,190.06115,0.975,298.43,10.513366,457.70956,1.39,4.19,5013,9.9336193,2.4671329,5.9618603,0
2.9438539,8.9786411,0.16480138,29.01,13.746942,489.44744,0.71,0.7,5392,0.37109428,0.46754,1.1143084,0
13.851243,276.51036,1.42,623.8,0.75816288,236.9733,0.98,1.18,5904,1.5157866,0.9169365,2.1533476,0
2.2618988,5.7399737,0.06296,6.4898,81.477254,764.8013,0.79,0.78,4931,0.3222685,0.44609223,1.0815453,0
2.9823468,9.1788727,0.11878,16.8191,22.983878,556.53458,0.79,0.78,4931,0.3222685,0.44609223,1.0815453,0
13.452425,537.12932,1.14,410.10001,4.2484974,365.07826,1.7,3.26,4901,5.4936711,1.8443493,4.4771092,0
7.8701701,47.6742,0.5137,110.9,21.823421,541.06818,1.7,3.26,4901,5.4936711,1.8443493,4.4771092,0
12.560882,2552.1589,0.34,71.484,8.8684438,438.64824,1.24,1.08,5588,1.0189708,0.76613346,1.8146911,0
5.4747472,25.744068,0.1214,14.479,164.32815,911.75296,1.14,1.63,5646,2.4189526,1.1764133,2.7817518,0
13.298822,697.31464,0.843,213.72,14.451836,496.12364,1.75,4.06,5131,10.236436,2.4899073,5.9895401,0
13.083405,1010.693,3.87,2278,0.58404612,221.79734,1.49,3.13,5603,8.6508705,2.2303497,5.2805295,0
12.063087,6397.8777,1.46,396.03,16.913562,509.95877,2.2,8.13,4924,34.813037,4.637956,11.247885,0
3.5267191,12.201417,0.3357,105.9,0.26108253,181.23074,0.45,0.45,3557,0.029043512,0.13928628,0.3604304,0
13.454179,535.54018,1.4,510.9,4.8194403,376.6667,1.41,4.16,4961,9.3918731,2.4048407,5.8234151,0
12.537983,2660.2204,7.52,7462.0575,0.021507604,85.259992,1.01,1.05,5386,0.83125188,0.69998321,1.6686341,0
13.21341,807.28313,1.592,564.1,4.6904514,374.89456,1.69,4.71,4945,11.884903,2.7072735,6.5600141,0
2.4020004,6.3565601,0.08,9.3743,55.767004,674.11209,0.63,0.79,4918,0.32711234,0.44970081,1.0908741,0
14.039631,203.40992,1.76,962,0.11000194,144.50698,0.63,0.79,4918,0.32711234,0.44970081,1.0908741,0
14.144978,171.62712,3,2172,0.041430663,109.54099,0.63,0.79,4918,0.32711234,0.44970081,1.0908741,0
